"Year","Canton","Sex","Age","Acquisition of Swiss citizenship"
"2021","Graubünden / Grigioni / Grischun","Female","32 years",3
"2021","Graubünden / Grigioni / Grischun","Female","33 years",1
"2021","Graubünden / Grigioni / Grischun","Female","34 years",1
"2021","Graubünden / Grigioni / Grischun","Female","35 years",2
"2021","Graubünden / Grigioni / Grischun","Female","36 years",4
"2021","Graubünden / Grigioni / Grischun","Female","37 years",4
"2021","Graubünden / Grigioni / Grischun","Female","38 years",7
"2021","Graubünden / Grigioni / Grischun","Female","39 years",4
"2021","Graubünden / Grigioni / Grischun","Female","40 years",6
"2021","Graubünden / Grigioni / Grischun","Female","41 years",7
"2021","Graubünden / Grigioni / Grischun","Female","42 years",6
"2021","Graubünden / Grigioni / Grischun","Female","43 years",4
"2021","Graubünden / Grigioni / Grischun","Female","44 years",5
"2021","Graubünden / Grigioni / Grischun","Female","45 years",8
"2021","Graubünden / Grigioni / Grischun","Female","46 years",4
"2021","Graubünden / Grigioni / Grischun","Female","47 years",7
"2021","Graubünden / Grigioni / Grischun","Female","48 years",6
"2021","Graubünden / Grigioni / Grischun","Female","49 years",4
"2021","Graubünden / Grigioni / Grischun","Female","50 years",3
"2021","Graubünden / Grigioni / Grischun","Female","51 years",8
"2021","Graubünden / Grigioni / Grischun","Female","52 years",3
"2021","Graubünden / Grigioni / Grischun","Female","53 years",0
"2021","Graubünden / Grigioni / Grischun","Female","54 years",6
"2021","Graubünden / Grigioni / Grischun","Female","55 years",2
"2021","Graubünden / Grigioni / Grischun","Female","56 years",2
"2021","Graubünden / Grigioni / Grischun","Female","57 years",0
"2021","Graubünden / Grigioni / Grischun","Female","58 years",2
"2021","Graubünden / Grigioni / Grischun","Female","59 years",1
"2021","Graubünden / Grigioni / Grischun","Female","60 years",0
"2021","Graubünden / Grigioni / Grischun","Female","61 years",2
"2021","Graubünden / Grigioni / Grischun","Female","62 years",4
"2021","Graubünden / Grigioni / Grischun","Female","63 years",3
"2021","Graubünden / Grigioni / Grischun","Female","64 years",0
"2021","Graubünden / Grigioni / Grischun","Female","65 years",1
"2021","Graubünden / Grigioni / Grischun","Female","66 years",2
"2021","Graubünden / Grigioni / Grischun","Female","67 years",1
"2021","Graubünden / Grigioni / Grischun","Female","68 years",0
"2021","Graubünden / Grigioni / Grischun","Female","69 years",0
"2021","Graubünden / Grigioni / Grischun","Female","70 years",0
"2021","Graubünden / Grigioni / Grischun","Female","71 years",1
"2021","Graubünden / Grigioni / Grischun","Female","72 years",0
"2021","Graubünden / Grigioni / Grischun","Female","73 years",1
"2021","Graubünden / Grigioni / Grischun","Female","74 years",1
"2021","Graubünden / Grigioni / Grischun","Female","75 years",0
"2021","Graubünden / Grigioni / Grischun","Female","76 years",0
"2021","Graubünden / Grigioni / Grischun","Female","77 years",1
"2021","Graubünden / Grigioni / Grischun","Female","78 years",1
"2021","Graubünden / Grigioni / Grischun","Female","79 years",0
"2021","Graubünden / Grigioni / Grischun","Female","80 years",0
"2021","Graubünden / Grigioni / Grischun","Female","81 years",0
"2021","Graubünden / Grigioni / Grischun","Female","82 years",0
"2021","Graubünden / Grigioni / Grischun","Female","83 years",0
"2021","Graubünden / Grigioni / Grischun","Female","84 years",0
"2021","Graubünden / Grigioni / Grischun","Female","85 years",0
"2021","Graubünden / Grigioni / Grischun","Female","86 years",0
"2021","Graubünden / Grigioni / Grischun","Female","87 years",0
"2021","Graubünden / Grigioni / Grischun","Female","88 years",0
"2021","Graubünden / Grigioni / Grischun","Female","89 years",0
"2021","Graubünden / Grigioni / Grischun","Female","90 years",0
"2021","Graubünden / Grigioni / Grischun","Female","91 years",0
"2021","Graubünden / Grigioni / Grischun","Female","92 years",0
"2021","Graubünden / Grigioni / Grischun","Female","93 years",0
"2021","Graubünden / Grigioni / Grischun","Female","94 years",0
"2021","Graubünden / Grigioni / Grischun","Female","95 years",0
"2021","Graubünden / Grigioni / Grischun","Female","96 years",0
"2021","Graubünden / Grigioni / Grischun","Female","97 years",0
"2021","Graubünden / Grigioni / Grischun","Female","98 years",0
"2021","Graubünden / Grigioni / Grischun","Female","99 years",0
"2021","Graubünden / Grigioni / Grischun","Female","100 years or older",0
"2021","Aargau","Male","0 years",9
"2021","Aargau","Male","1 year",12
"2021","Aargau","Male","2 years",20
"2021","Aargau","Male","3 years",17
"2021","Aargau","Male","4 years",16
"2021","Aargau","Male","5 years",14
"2021","Aargau","Male","6 years",17
"2021","Aargau","Male","7 years",17
"2021","Aargau","Male","8 years",19
"2021","Aargau","Male","9 years",20
"2021","Aargau","Male","10 years",16
"2021","Aargau","Male","11 years",40
"2021","Aargau","Male","12 years",25
"2021","Aargau","Male","13 years",30
"2021","Aargau","Male","14 years",38
"2021","Aargau","Male","15 years",28
"2021","Aargau","Male","16 years",41
"2021","Aargau","Male","17 years",29
"2021","Aargau","Male","18 years",16
"2021","Aargau","Male","19 years",19
"2021","Aargau","Male","20 years",12
"2021","Aargau","Male","21 years",11
"2021","Aargau","Male","22 years",9
"2021","Aargau","Male","23 years",7
"2021","Aargau","Male","24 years",5
"2021","Aargau","Male","25 years",7
"2021","Aargau","Male","26 years",9
"2021","Aargau","Male","27 years",2
"2021","Aargau","Male","28 years",16
"2021","Aargau","Male","29 years",10
"2021","Aargau","Male","30 years",20
"2021","Aargau","Male","31 years",11
"2021","Aargau","Male","32 years",14
"2021","Aargau","Male","33 years",17
"2021","Aargau","Male","34 years",15
"2021","Aargau","Male","35 years",27
"2021","Aargau","Male","36 years",27
"2021","Aargau","Male","37 years",20
"2021","Aargau","Male","38 years",19
"2021","Aargau","Male","39 years",25
"2021","Aargau","Male","40 years",30
"2021","Aargau","Male","41 years",17
"2021","Aargau","Male","42 years",25
"2021","Aargau","Male","43 years",19
"2021","Aargau","Male","44 years",26
"2021","Aargau","Male","45 years",19
"2021","Aargau","Male","46 years",22
"2021","Aargau","Male","47 years",23
"2021","Aargau","Male","48 years",21
"2021","Aargau","Male","49 years",21
"2021","Aargau","Male","50 years",18
"2021","Aargau","Male","51 years",22
"2021","Aargau","Male","52 years",21
"2021","Aargau","Male","53 years",11
"2021","Aargau","Male","54 years",15
"2021","Aargau","Male","55 years",13
"2021","Aargau","Male","56 years",15
"2021","Aargau","Male","57 years",11
"2021","Aargau","Male","58 years",10
"2021","Aargau","Male","59 years",7
"2021","Aargau","Male","60 years",10
"2021","Aargau","Male","61 years",5
"2021","Aargau","Male","62 years",2
"2021","Aargau","Male","63 years",4
"2021","Aargau","Male","64 years",4
"2021","Aargau","Male","65 years",1
"2021","Aargau","Male","66 years",4
"2021","Aargau","Male","67 years",1
"2021","Aargau","Male","68 years",0
"2021","Aargau","Male","69 years",2
"2021","Aargau","Male","70 years",0
"2021","Aargau","Male","71 years",2
"2021","Aargau","Male","72 years",2
"2021","Aargau","Male","73 years",0
"2021","Aargau","Male","74 years",0
"2021","Aargau","Male","75 years",1
"2021","Aargau","Male","76 years",0
"2021","Aargau","Male","77 years",0
"2021","Aargau","Male","78 years",0
"2021","Aargau","Male","79 years",0
"2021","Aargau","Male","80 years",1
"2021","Aargau","Male","81 years",0
"2021","Aargau","Male","82 years",0
"2021","Aargau","Male","83 years",0
"2021","Aargau","Male","84 years",0
"2021","Aargau","Male","85 years",0
"2021","Aargau","Male","86 years",0
"2021","Aargau","Male","87 years",0
"2021","Aargau","Male","88 years",0
"2021","Aargau","Male","89 years",0
"2021","Aargau","Male","90 years",0
"2021","Aargau","Male","91 years",0
"2021","Aargau","Male","92 years",0
"2021","Aargau","Male","93 years",0
"2021","Aargau","Male","94 years",0
"2021","Aargau","Male","95 years",0
"2021","Aargau","Male","96 years",0
"2021","Aargau","Male","97 years",0
"2021","Aargau","Male","98 years",0
"2021","Aargau","Male","99 years",0
"2021","Aargau","Male","100 years or older",0
"2021","Aargau","Female","0 years",6
"2021","Aargau","Female","1 year",14
"2021","Aargau","Female","2 years",16
"2021","Aargau","Female","3 years",10
"2021","Aargau","Female","4 years",15
"2021","Aargau","Female","5 years",14
"2021","Aargau","Female","6 years",17
"2021","Aargau","Female","7 years",14
"2021","Aargau","Female","8 years",23
"2021","Aargau","Female","9 years",18
"2021","Aargau","Female","10 years",20
"2021","Aargau","Female","11 years",40
"2021","Aargau","Female","12 years",27
"2021","Aargau","Female","13 years",32
"2021","Aargau","Female","14 years",32
"2021","Aargau","Female","15 years",29
"2021","Aargau","Female","16 years",28
"2021","Aargau","Female","17 years",30
"2021","Aargau","Female","18 years",37
"2021","Aargau","Female","19 years",19
"2021","Aargau","Female","20 years",18
"2021","Aargau","Female","21 years",17
"2021","Aargau","Female","22 years",15
"2021","Aargau","Female","23 years",27
"2021","Aargau","Female","24 years",15
"2021","Aargau","Female","25 years",21
"2021","Aargau","Female","26 years",15
"2021","Aargau","Female","27 years",16
"2021","Aargau","Female","28 years",16
"2021","Aargau","Female","29 years",17
"2021","Aargau","Female","30 years",24
"2021","Aargau","Female","31 years",21
"2021","Aargau","Female","32 years",15
"2021","Aargau","Female","33 years",13
"2021","Aargau","Female","34 years",28
"2021","Aargau","Female","35 years",26
"2021","Aargau","Female","36 years",29
"2021","Aargau","Female","37 years",25
"2021","Aargau","Female","38 years",22
"2021","Aargau","Female","39 years",34
"2021","Aargau","Female","40 years",28
"2021","Aargau","Female","41 years",22
"2021","Aargau","Female","42 years",30
"2021","Aargau","Female","43 years",22
"2021","Aargau","Female","44 years",25
"2021","Aargau","Female","45 years",27
"2021","Aargau","Female","46 years",27
"2021","Aargau","Female","47 years",19
"2021","Aargau","Female","48 years",19
"2021","Aargau","Female","49 years",24
"2021","Aargau","Female","50 years",13
"2021","Aargau","Female","51 years",14
"2021","Aargau","Female","52 years",10
"2021","Aargau","Female","53 years",7
"2021","Aargau","Female","54 years",7
"2021","Aargau","Female","55 years",8
"2021","Aargau","Female","56 years",9
"2021","Aargau","Female","57 years",7
"2021","Aargau","Female","58 years",9
"2021","Aargau","Female","59 years",11
"2021","Aargau","Female","60 years",6
"2021","Aargau","Female","61 years",2
"2021","Aargau","Female","62 years",4
"2021","Aargau","Female","63 years",1
"2021","Aargau","Female","64 years",4
"2021","Aargau","Female","65 years",1
"2021","Aargau","Female","66 years",0
"2021","Aargau","Female","67 years",0
"2021","Aargau","Female","68 years",1
"2021","Aargau","Female","69 years",2
"2021","Aargau","Female","70 years",0
"2021","Aargau","Female","71 years",0
"2021","Aargau","Female","72 years",0
"2021","Aargau","Female","73 years",0
"2021","Aargau","Female","74 years",0
"2021","Aargau","Female","75 years",0
"2021","Aargau","Female","76 years",0
"2021","Aargau","Female","77 years",0
"2021","Aargau","Female","78 years",1
"2021","Aargau","Female","79 years",0
"2021","Aargau","Female","80 years",0
"2021","Aargau","Female","81 years",0
"2021","Aargau","Female","82 years",0
"2021","Aargau","Female","83 years",0
"2021","Aargau","Female","84 years",0
"2021","Aargau","Female","85 years",0
"2021","Aargau","Female","86 years",0
"2021","Aargau","Female","87 years",0
"2021","Aargau","Female","88 years",0
"2021","Aargau","Female","89 years",0
"2021","Aargau","Female","90 years",0
"2021","Aargau","Female","91 years",0
"2021","Aargau","Female","92 years",0
"2021","Aargau","Female","93 years",0
"2021","Aargau","Female","94 years",0
"2021","Aargau","Female","95 years",0
"2021","Aargau","Female","96 years",0
"2021","Aargau","Female","97 years",0
"2021","Aargau","Female","98 years",0
"2021","Aargau","Female","99 years",0
"2021","Aargau","Female","100 years or older",0
"2021","Thurgau","Male","0 years",0
"2021","Thurgau","Male","1 year",4
"2021","Thurgau","Male","2 years",2
"2021","Thurgau","Male","3 years",4
"2021","Thurgau","Male","4 years",6
"2021","Thurgau","Male","5 years",6
"2021","Thurgau","Male","6 years",6
"2021","Thurgau","Male","7 years",8
"2021","Thurgau","Male","8 years",9
"2021","Thurgau","Male","9 years",10
"2021","Thurgau","Male","10 years",12
"2021","Thurgau","Male","11 years",11
"2021","Thurgau","Male","12 years",12
"2021","Thurgau","Male","13 years",8
"2021","Thurgau","Male","14 years",11
"2021","Thurgau","Male","15 years",8
"2021","Thurgau","Male","16 years",7
"2021","Thurgau","Male","17 years",15
"2021","Thurgau","Male","18 years",10
"2021","Thurgau","Male","19 years",15
"2021","Thurgau","Male","20 years",1
"2021","Thurgau","Male","21 years",4
"2021","Thurgau","Male","22 years",4
"2021","Thurgau","Male","23 years",4
"2021","Thurgau","Male","24 years",2
"2021","Thurgau","Male","25 years",3
"2021","Thurgau","Male","26 years",4
"2021","Thurgau","Male","27 years",4
"2021","Thurgau","Male","28 years",10
"2021","Thurgau","Male","29 years",6
"2021","Thurgau","Male","30 years",13
"2021","Thurgau","Male","31 years",3
"2021","Thurgau","Male","32 years",5
"2021","Thurgau","Male","33 years",7
"2021","Thurgau","Male","34 years",4
"2021","Thurgau","Male","35 years",7
"2021","Thurgau","Male","36 years",9
"2021","Thurgau","Male","37 years",7
"2021","Thurgau","Male","38 years",12
"2021","Thurgau","Male","39 years",13
"2021","Thurgau","Male","40 years",7
"2021","Thurgau","Male","41 years",11
"2021","Thurgau","Male","42 years",14
"2021","Thurgau","Male","43 years",5
"2021","Thurgau","Male","44 years",9
"2021","Thurgau","Male","45 years",5
"2021","Thurgau","Male","46 years",10
"2021","Thurgau","Male","47 years",8
"2021","Thurgau","Male","48 years",10
"2021","Thurgau","Male","49 years",13
"2021","Thurgau","Male","50 years",5
"2021","Thurgau","Male","51 years",8
"2021","Thurgau","Male","52 years",8
"2021","Thurgau","Male","53 years",5
"2021","Thurgau","Male","54 years",6
"2021","Thurgau","Male","55 years",7
"2021","Thurgau","Male","56 years",6
"2021","Thurgau","Male","57 years",8
"2021","Thurgau","Male","58 years",4
"2021","Thurgau","Male","59 years",2
"2021","Thurgau","Male","60 years",2
"2021","Thurgau","Male","61 years",6
"2021","Thurgau","Male","62 years",0
"2021","Thurgau","Male","63 years",2
"2021","Thurgau","Male","64 years",1
"2021","Thurgau","Male","65 years",5
"2021","Thurgau","Male","66 years",2
"2021","Thurgau","Male","67 years",1
"2021","Thurgau","Male","68 years",2
"2021","Thurgau","Male","69 years",0
"2021","Thurgau","Male","70 years",0
"2021","Thurgau","Male","71 years",0
"2021","Thurgau","Male","72 years",0
"2021","Thurgau","Male","73 years",0
"2021","Thurgau","Male","74 years",0
"2021","Thurgau","Male","75 years",0
"2021","Thurgau","Male","76 years",0
"2021","Thurgau","Male","77 years",1
"2021","Thurgau","Male","78 years",0
"2021","Thurgau","Male","79 years",0
"2021","Thurgau","Male","80 years",0
"2021","Thurgau","Male","81 years",0
"2021","Thurgau","Male","82 years",0
"2021","Thurgau","Male","83 years",0
"2021","Thurgau","Male","84 years",0
"2021","Thurgau","Male","85 years",0
"2021","Thurgau","Male","86 years",0
"2021","Thurgau","Male","87 years",0
"2021","Thurgau","Male","88 years",0
"2021","Thurgau","Male","89 years",0
"2021","Thurgau","Male","90 years",0
"2021","Thurgau","Male","91 years",0
