"Year","Canton","Sex","Age","Emigration of the permanent resident population"
"2020","Luzern","Male","79 years",0
"2020","Luzern","Male","80 years",4
"2020","Luzern","Male","81 years",0
"2020","Luzern","Male","82 years",2
"2020","Luzern","Male","83 years",0
"2020","Luzern","Male","84 years",1
"2020","Luzern","Male","85 years",0
"2020","Luzern","Male","86 years",0
"2020","Luzern","Male","87 years",0
"2020","Luzern","Male","88 years",0
"2020","Luzern","Male","89 years",1
"2020","Luzern","Male","90 years",1
"2020","Luzern","Male","91 years",0
"2020","Luzern","Male","92 years",0
"2020","Luzern","Male","93 years",0
"2020","Luzern","Male","94 years",0
"2020","Luzern","Male","95 years",0
"2020","Luzern","Male","96 years",0
"2020","Luzern","Male","97 years",0
"2020","Luzern","Male","98 years",0
"2020","Luzern","Male","99 years",0
"2020","Luzern","Male","100 years or older",0
"2020","Luzern","Female","0 years",9
"2020","Luzern","Female","1 year",20
"2020","Luzern","Female","2 years",11
"2020","Luzern","Female","3 years",16
"2020","Luzern","Female","4 years",10
"2020","Luzern","Female","5 years",11
"2020","Luzern","Female","6 years",12
"2020","Luzern","Female","7 years",12
"2020","Luzern","Female","8 years",8
"2020","Luzern","Female","9 years",10
"2020","Luzern","Female","10 years",10
"2020","Luzern","Female","11 years",16
"2020","Luzern","Female","12 years",10
"2020","Luzern","Female","13 years",5
"2020","Luzern","Female","14 years",8
"2020","Luzern","Female","15 years",4
"2020","Luzern","Female","16 years",7
"2020","Luzern","Female","17 years",5
"2020","Luzern","Female","18 years",18
"2020","Luzern","Female","19 years",51
"2020","Luzern","Female","20 years",103
"2020","Luzern","Female","21 years",125
"2020","Luzern","Female","22 years",99
"2020","Luzern","Female","23 years",107
"2020","Luzern","Female","24 years",83
"2020","Luzern","Female","25 years",79
"2020","Luzern","Female","26 years",58
"2020","Luzern","Female","27 years",42
"2020","Luzern","Female","28 years",43
"2020","Luzern","Female","29 years",41
"2020","Luzern","Female","30 years",29
"2020","Luzern","Female","31 years",40
"2020","Luzern","Female","32 years",34
"2020","Luzern","Female","33 years",47
"2020","Luzern","Female","34 years",37
"2020","Luzern","Female","35 years",29
"2020","Luzern","Female","36 years",24
"2020","Luzern","Female","37 years",26
"2020","Luzern","Female","38 years",25
"2020","Luzern","Female","39 years",17
"2020","Luzern","Female","40 years",18
"2020","Luzern","Female","41 years",17
"2020","Luzern","Female","42 years",17
"2020","Luzern","Female","43 years",17
"2020","Luzern","Female","44 years",16
"2020","Luzern","Female","45 years",12
"2020","Luzern","Female","46 years",17
"2020","Luzern","Female","47 years",13
"2020","Luzern","Female","48 years",18
"2020","Luzern","Female","49 years",13
"2020","Luzern","Female","50 years",17
"2020","Luzern","Female","51 years",18
"2020","Luzern","Female","52 years",16
"2020","Luzern","Female","53 years",15
"2020","Luzern","Female","54 years",26
"2020","Luzern","Female","55 years",25
"2020","Luzern","Female","56 years",17
"2020","Luzern","Female","57 years",14
"2020","Luzern","Female","58 years",14
"2020","Luzern","Female","59 years",16
"2020","Luzern","Female","60 years",16
"2020","Luzern","Female","61 years",21
"2020","Luzern","Female","62 years",14
"2020","Luzern","Female","63 years",16
"2020","Luzern","Female","64 years",18
"2020","Luzern","Female","65 years",18
"2020","Luzern","Female","66 years",11
"2020","Luzern","Female","67 years",6
"2020","Luzern","Female","68 years",8
"2020","Luzern","Female","69 years",2
"2020","Luzern","Female","70 years",6
"2020","Luzern","Female","71 years",4
"2020","Luzern","Female","72 years",0
"2020","Luzern","Female","73 years",1
"2020","Luzern","Female","74 years",0
"2020","Luzern","Female","75 years",1
"2020","Luzern","Female","76 years",0
"2020","Luzern","Female","77 years",0
"2020","Luzern","Female","78 years",1
"2020","Luzern","Female","79 years",1
"2020","Luzern","Female","80 years",1
"2020","Luzern","Female","81 years",1
"2020","Luzern","Female","82 years",1
"2020","Luzern","Female","83 years",0
"2020","Luzern","Female","84 years",2
"2020","Luzern","Female","85 years",1
"2020","Luzern","Female","86 years",0
"2020","Luzern","Female","87 years",0
"2020","Luzern","Female","88 years",0
"2020","Luzern","Female","89 years",0
"2020","Luzern","Female","90 years",1
"2020","Luzern","Female","91 years",1
"2020","Luzern","Female","92 years",0
"2020","Luzern","Female","93 years",0
"2020","Luzern","Female","94 years",0
"2020","Luzern","Female","95 years",0
"2020","Luzern","Female","96 years",0
"2020","Luzern","Female","97 years",0
"2020","Luzern","Female","98 years",0
"2020","Luzern","Female","99 years",0
"2020","Luzern","Female","100 years or older",0
"2020","Uri","Male","0 years",0
"2020","Uri","Male","1 year",1
"2020","Uri","Male","2 years",2
"2020","Uri","Male","3 years",0
"2020","Uri","Male","4 years",3
"2020","Uri","Male","5 years",1
"2020","Uri","Male","6 years",1
"2020","Uri","Male","7 years",1
"2020","Uri","Male","8 years",0
"2020","Uri","Male","9 years",2
"2020","Uri","Male","10 years",2
"2020","Uri","Male","11 years",0
"2020","Uri","Male","12 years",0
"2020","Uri","Male","13 years",0
"2020","Uri","Male","14 years",2
"2020","Uri","Male","15 years",0
"2020","Uri","Male","16 years",2
"2020","Uri","Male","17 years",2
"2020","Uri","Male","18 years",4
"2020","Uri","Male","19 years",4
"2020","Uri","Male","20 years",2
"2020","Uri","Male","21 years",3
"2020","Uri","Male","22 years",5
"2020","Uri","Male","23 years",5
"2020","Uri","Male","24 years",5
"2020","Uri","Male","25 years",2
"2020","Uri","Male","26 years",4
"2020","Uri","Male","27 years",1
"2020","Uri","Male","28 years",7
"2020","Uri","Male","29 years",4
"2020","Uri","Male","30 years",5
"2020","Uri","Male","31 years",6
"2020","Uri","Male","32 years",6
"2020","Uri","Male","33 years",5
"2020","Uri","Male","34 years",5
"2020","Uri","Male","35 years",1
"2020","Uri","Male","36 years",4
"2020","Uri","Male","37 years",5
"2020","Uri","Male","38 years",3
"2020","Uri","Male","39 years",3
"2020","Uri","Male","40 years",2
"2020","Uri","Male","41 years",3
"2020","Uri","Male","42 years",3
"2020","Uri","Male","43 years",1
"2020","Uri","Male","44 years",3
"2020","Uri","Male","45 years",3
"2020","Uri","Male","46 years",3
"2020","Uri","Male","47 years",3
"2020","Uri","Male","48 years",4
"2020","Uri","Male","49 years",4
"2020","Uri","Male","50 years",4
"2020","Uri","Male","51 years",3
"2020","Uri","Male","52 years",1
"2020","Uri","Male","53 years",1
"2020","Uri","Male","54 years",2
"2020","Uri","Male","55 years",0
"2020","Uri","Male","56 years",2
"2020","Uri","Male","57 years",3
"2020","Uri","Male","58 years",3
"2020","Uri","Male","59 years",3
"2020","Uri","Male","60 years",1
"2020","Uri","Male","61 years",1
"2020","Uri","Male","62 years",5
"2020","Uri","Male","63 years",2
"2020","Uri","Male","64 years",4
"2020","Uri","Male","65 years",3
"2020","Uri","Male","66 years",7
"2020","Uri","Male","67 years",4
"2020","Uri","Male","68 years",0
"2020","Uri","Male","69 years",1
"2020","Uri","Male","70 years",2
"2020","Uri","Male","71 years",0
"2020","Uri","Male","72 years",1
"2020","Uri","Male","73 years",0
"2020","Uri","Male","74 years",0
"2020","Uri","Male","75 years",1
"2020","Uri","Male","76 years",0
"2020","Uri","Male","77 years",0
"2020","Uri","Male","78 years",0
"2020","Uri","Male","79 years",0
"2020","Uri","Male","80 years",0
"2020","Uri","Male","81 years",0
"2020","Uri","Male","82 years",0
"2020","Uri","Male","83 years",1
"2020","Uri","Male","84 years",0
"2020","Uri","Male","85 years",0
"2020","Uri","Male","86 years",1
"2020","Uri","Male","87 years",0
"2020","Uri","Male","88 years",0
"2020","Uri","Male","89 years",0
"2020","Uri","Male","90 years",0
"2020","Uri","Male","91 years",0
"2020","Uri","Male","92 years",0
"2020","Uri","Male","93 years",0
"2020","Uri","Male","94 years",0
"2020","Uri","Male","95 years",0
"2020","Uri","Male","96 years",0
"2020","Uri","Male","97 years",0
"2020","Uri","Male","98 years",0
"2020","Uri","Male","99 years",0
"2020","Uri","Male","100 years or older",0
"2020","Uri","Female","0 years",0
"2020","Uri","Female","1 year",1
"2020","Uri","Female","2 years",0
"2020","Uri","Female","3 years",1
"2020","Uri","Female","4 years",0
"2020","Uri","Female","5 years",1
"2020","Uri","Female","6 years",2
"2020","Uri","Female","7 years",1
"2020","Uri","Female","8 years",2
"2020","Uri","Female","9 years",0
"2020","Uri","Female","10 years",0
"2020","Uri","Female","11 years",0
"2020","Uri","Female","12 years",0
"2020","Uri","Female","13 years",0
"2020","Uri","Female","14 years",0
"2020","Uri","Female","15 years",2
"2020","Uri","Female","16 years",3
"2020","Uri","Female","17 years",4
"2020","Uri","Female","18 years",5
"2020","Uri","Female","19 years",3
"2020","Uri","Female","20 years",3
"2020","Uri","Female","21 years",0
"2020","Uri","Female","22 years",3
"2020","Uri","Female","23 years",0
"2020","Uri","Female","24 years",4
"2020","Uri","Female","25 years",4
"2020","Uri","Female","26 years",3
"2020","Uri","Female","27 years",5
"2020","Uri","Female","28 years",3
"2020","Uri","Female","29 years",6
"2020","Uri","Female","30 years",3
"2020","Uri","Female","31 years",2
"2020","Uri","Female","32 years",6
"2020","Uri","Female","33 years",5
"2020","Uri","Female","34 years",3
"2020","Uri","Female","35 years",3
"2020","Uri","Female","36 years",4
"2020","Uri","Female","37 years",2
"2020","Uri","Female","38 years",3
"2020","Uri","Female","39 years",1
"2020","Uri","Female","40 years",1
"2020","Uri","Female","41 years",2
"2020","Uri","Female","42 years",1
"2020","Uri","Female","43 years",0
"2020","Uri","Female","44 years",2
"2020","Uri","Female","45 years",3
"2020","Uri","Female","46 years",2
"2020","Uri","Female","47 years",0
"2020","Uri","Female","48 years",1
"2020","Uri","Female","49 years",4
"2020","Uri","Female","50 years",0
"2020","Uri","Female","51 years",0
"2020","Uri","Female","52 years",0
"2020","Uri","Female","53 years",0
"2020","Uri","Female","54 years",3
"2020","Uri","Female","55 years",0
"2020","Uri","Female","56 years",3
"2020","Uri","Female","57 years",0
"2020","Uri","Female","58 years",1
"2020","Uri","Female","59 years",1
"2020","Uri","Female","60 years",2
"2020","Uri","Female","61 years",0
"2020","Uri","Female","62 years",2
"2020","Uri","Female","63 years",1
"2020","Uri","Female","64 years",5
"2020","Uri","Female","65 years",1
"2020","Uri","Female","66 years",2
"2020","Uri","Female","67 years",0
"2020","Uri","Female","68 years",0
"2020","Uri","Female","69 years",1
"2020","Uri","Female","70 years",1
"2020","Uri","Female","71 years",0
"2020","Uri","Female","72 years",0
"2020","Uri","Female","73 years",0
"2020","Uri","Female","74 years",0
"2020","Uri","Female","75 years",0
"2020","Uri","Female","76 years",0
"2020","Uri","Female","77 years",0
"2020","Uri","Female","78 years",0
"2020","Uri","Female","79 years",1
"2020","Uri","Female","80 years",0
"2020","Uri","Female","81 years",2
"2020","Uri","Female","82 years",0
"2020","Uri","Female","83 years",0
"2020","Uri","Female","84 years",0
"2020","Uri","Female","85 years",0
"2020","Uri","Female","86 years",0
"2020","Uri","Female","87 years",0
"2020","Uri","Female","88 years",0
"2020","Uri","Female","89 years",0
"2020","Uri","Female","90 years",0
"2020","Uri","Female","91 years",0
"2020","Uri","Female","92 years",0
"2020","Uri","Female","93 years",0
"2020","Uri","Female","94 years",0
"2020","Uri","Female","95 years",0
"2020","Uri","Female","96 years",0
"2020","Uri","Female","97 years",0
"2020","Uri","Female","98 years",0
"2020","Uri","Female","99 years",0
"2020","Uri","Female","100 years or older",0
"2020","Schwyz","Male","0 years",3
"2020","Schwyz","Male","1 year",6
"2020","Schwyz","Male","2 years",5
"2020","Schwyz","Male","3 years",8
"2020","Schwyz","Male","4 years",5
"2020","Schwyz","Male","5 years",9
"2020","Schwyz","Male","6 years",4
"2020","Schwyz","Male","7 years",5
"2020","Schwyz","Male","8 years",6
"2020","Schwyz","Male","9 years",3
"2020","Schwyz","Male","10 years",4
"2020","Schwyz","Male","11 years",1
"2020","Schwyz","Male","12 years",5
"2020","Schwyz","Male","13 years",4
"2020","Schwyz","Male","14 years",1
"2020","Schwyz","Male","15 years",3
"2020","Schwyz","Male","16 years",3
"2020","Schwyz","Male","17 years",1
"2020","Schwyz","Male","18 years",4
"2020","Schwyz","Male","19 years",6
"2020","Schwyz","Male","20 years",9
"2020","Schwyz","Male","21 years",8
"2020","Schwyz","Male","22 years",10
"2020","Schwyz","Male","23 years",8
"2020","Schwyz","Male","24 years",15
"2020","Schwyz","Male","25 years",10
"2020","Schwyz","Male","26 years",13
"2020","Schwyz","Male","27 years",13
"2020","Schwyz","Male","28 years",15
"2020","Schwyz","Male","29 years",17
"2020","Schwyz","Male","30 years",21
"2020","Schwyz","Male","31 years",21
"2020","Schwyz","Male","32 years",17
"2020","Schwyz","Male","33 years",23
"2020","Schwyz","Male","34 years",16
"2020","Schwyz","Male","35 years",21
"2020","Schwyz","Male","36 years",20
"2020","Schwyz","Male","37 years",14
"2020","Schwyz","Male","38 years",27
"2020","Schwyz","Male","39 years",17
"2020","Schwyz","Male","40 years",22
"2020","Schwyz","Male","41 years",11
"2020","Schwyz","Male","42 years",18
"2020","Schwyz","Male","43 years",15
"2020","Schwyz","Male","44 years",17
"2020","Schwyz","Male","45 years",23
"2020","Schwyz","Male","46 years",11
"2020","Schwyz","Male","47 years",22
"2020","Schwyz","Male","48 years",17
"2020","Schwyz","Male","49 years",9
"2020","Schwyz","Male","50 years",25
"2020","Schwyz","Male","51 years",4
"2020","Schwyz","Male","52 years",17
"2020","Schwyz","Male","53 years",14
"2020","Schwyz","Male","54 years",14
"2020","Schwyz","Male","55 years",12
"2020","Schwyz","Male","56 years",11
"2020","Schwyz","Male","57 years",18
"2020","Schwyz","Male","58 years",10
"2020","Schwyz","Male","59 years",10
"2020","Schwyz","Male","60 years",13
"2020","Schwyz","Male","61 years",11
"2020","Schwyz","Male","62 years",12
"2020","Schwyz","Male","63 years",12
"2020","Schwyz","Male","64 years",12
"2020","Schwyz","Male","65 years",14
"2020","Schwyz","Male","66 years",17
"2020","Schwyz","Male","67 years",3
"2020","Schwyz","Male","68 years",7
"2020","Schwyz","Male","69 years",3
"2020","Schwyz","Male","70 years",5
"2020","Schwyz","Male","71 years",0
"2020","Schwyz","Male","72 years",5
"2020","Schwyz","Male","73 years",4
