Year,Canton,Age Group,marriages
2017,Vaud,60-69,24
2017,Vaud,70-79,11
2017,Vaud,80-89,0
2017,Zug,10-19,1
2017,Zug,20-29,110
2017,Zug,30-39,206
2017,Zug,40-49,28
2017,Zug,50-59,21
2017,Zug,60-69,4
2017,Zug,70-79,0
2017,Zug,80-89,0
2017,Zürich,10-19,8
2017,Zürich,20-29,1601
2017,Zürich,30-39,2599
2017,Zürich,40-49,435
2017,Zürich,50-59,234
2017,Zürich,60-69,37
2017,Zürich,70-79,23
2017,Zürich,80-89,2
2018,Aargau,10-19,5
2018,Aargau,20-29,778
2018,Aargau,30-39,911
2018,Aargau,40-49,181
2018,Aargau,50-59,101
2018,Aargau,60-69,22
2018,Aargau,70-79,7
2018,Aargau,80-89,0
2018,Appenzell Ausserrhoden,10-19,0
2018,Appenzell Ausserrhoden,20-29,53
2018,Appenzell Ausserrhoden,30-39,65
2018,Appenzell Ausserrhoden,40-49,7
2018,Appenzell Ausserrhoden,50-59,9
2018,Appenzell Ausserrhoden,60-69,3
2018,Appenzell Ausserrhoden,70-79,0
2018,Appenzell Ausserrhoden,80-89,0
2018,Appenzell Innerrhoden,10-19,0
2018,Appenzell Innerrhoden,20-29,13
2018,Appenzell Innerrhoden,30-39,15
2018,Appenzell Innerrhoden,40-49,0
2018,Appenzell Innerrhoden,50-59,3
2018,Appenzell Innerrhoden,60-69,0
2018,Appenzell Innerrhoden,70-79,0
2018,Appenzell Innerrhoden,80-89,0
2018,Basel-Landschaft,10-19,2
2018,Basel-Landschaft,20-29,226
2018,Basel-Landschaft,30-39,351
2018,Basel-Landschaft,40-49,78
2018,Basel-Landschaft,50-59,41
2018,Basel-Landschaft,60-69,10
2018,Basel-Landschaft,70-79,3
2018,Basel-Landschaft,80-89,1
2018,Basel-Stadt,10-19,1
2018,Basel-Stadt,20-29,187
2018,Basel-Stadt,30-39,349
2018,Basel-Stadt,40-49,59
2018,Basel-Stadt,50-59,20
2018,Basel-Stadt,60-69,3
2018,Basel-Stadt,70-79,2
2018,Basel-Stadt,80-89,1
2018,Bern / Berne,10-19,0
2018,Bern / Berne,20-29,1069
2018,Bern / Berne,30-39,1452
2018,Bern / Berne,40-49,242
2018,Bern / Berne,50-59,134
2018,Bern / Berne,60-69,30
2018,Bern / Berne,70-79,5
2018,Bern / Berne,80-89,1
2018,Fribourg / Freiburg,10-19,0
2018,Fribourg / Freiburg,20-29,367
2018,Fribourg / Freiburg,30-39,368
2018,Fribourg / Freiburg,40-49,60
2018,Fribourg / Freiburg,50-59,32
2018,Fribourg / Freiburg,60-69,3
2018,Fribourg / Freiburg,70-79,5
2018,Fribourg / Freiburg,80-89,0
2018,Genève,10-19,1
2018,Genève,20-29,459
2018,Genève,30-39,640
2018,Genève,40-49,139
2018,Genève,50-59,58
2018,Genève,60-69,23
2018,Genève,70-79,6
2018,Genève,80-89,2
2018,Glarus,10-19,0
2018,Glarus,20-29,48
2018,Glarus,30-39,39
2018,Glarus,40-49,4
2018,Glarus,50-59,5
2018,Glarus,60-69,0
2018,Glarus,70-79,0
2018,Glarus,80-89,0
2018,Graubünden / Grigioni / Grischun,10-19,0
2018,Graubünden / Grigioni / Grischun,20-29,171
2018,Graubünden / Grigioni / Grischun,30-39,269
2018,Graubünden / Grigioni / Grischun,40-49,42
2018,Graubünden / Grigioni / Grischun,50-59,32
2018,Graubünden / Grigioni / Grischun,60-69,3
2018,Graubünden / Grigioni / Grischun,70-79,3
2018,Graubünden / Grigioni / Grischun,80-89,0
2018,Jura,10-19,0
2018,Jura,20-29,82
2018,Jura,30-39,66
2018,Jura,40-49,11
2018,Jura,50-59,8
2018,Jura,60-69,0
2018,Jura,70-79,0
2018,Jura,80-89,0
2018,Luzern,10-19,1
2018,Luzern,20-29,436
2018,Luzern,30-39,650
2018,Luzern,40-49,87
2018,Luzern,50-59,56
2018,Luzern,60-69,9
2018,Luzern,70-79,2
2018,Luzern,80-89,0
2018,Neuchâtel,10-19,0
2018,Neuchâtel,20-29,156
2018,Neuchâtel,30-39,153
2018,Neuchâtel,40-49,34
2018,Neuchâtel,50-59,8
2018,Neuchâtel,60-69,8
2018,Neuchâtel,70-79,0
2018,Neuchâtel,80-89,0
2018,Nidwalden,10-19,0
2018,Nidwalden,20-29,39
2018,Nidwalden,30-39,83
2018,Nidwalden,40-49,4
2018,Nidwalden,50-59,12
2018,Nidwalden,60-69,2
2018,Nidwalden,70-79,0
2018,Nidwalden,80-89,0
2018,Obwalden,10-19,0
2018,Obwalden,20-29,45
2018,Obwalden,30-39,64
2018,Obwalden,40-49,9
2018,Obwalden,50-59,3
2018,Obwalden,60-69,0
2018,Obwalden,70-79,0
2018,Obwalden,80-89,0
2018,Schaffhausen,10-19,0
2018,Schaffhausen,20-29,77
2018,Schaffhausen,30-39,110
2018,Schaffhausen,40-49,26
2018,Schaffhausen,50-59,16
2018,Schaffhausen,60-69,3
2018,Schaffhausen,70-79,0
2018,Schaffhausen,80-89,0
2018,Schwyz,10-19,1
2018,Schwyz,20-29,142
2018,Schwyz,30-39,255
2018,Schwyz,40-49,28
2018,Schwyz,50-59,23
2018,Schwyz,60-69,6
2018,Schwyz,70-79,1
2018,Schwyz,80-89,0
2018,Solothurn,10-19,0
2018,Solothurn,20-29,280
2018,Solothurn,30-39,355
2018,Solothurn,40-49,62
2018,Solothurn,50-59,31
2018,Solothurn,60-69,9
2018,Solothurn,70-79,5
2018,Solothurn,80-89,0
2018,St. Gallen,10-19,3
2018,St. Gallen,20-29,667
2018,St. Gallen,30-39,711
2018,St. Gallen,40-49,91
2018,St. Gallen,50-59,79
2018,St. Gallen,60-69,11
2018,St. Gallen,70-79,4
2018,St. Gallen,80-89,1
2018,Thurgau,10-19,0
2018,Thurgau,20-29,337
2018,Thurgau,30-39,332
2018,Thurgau,40-49,50
2018,Thurgau,50-59,61
2018,Thurgau,60-69,9
2018,Thurgau,70-79,4
2018,Thurgau,80-89,0
2018,Ticino,10-19,0
2018,Ticino,20-29,201
2018,Ticino,30-39,352
2018,Ticino,40-49,83
2018,Ticino,50-59,45
2018,Ticino,60-69,14
2018,Ticino,70-79,5
2018,Ticino,80-89,0
2018,Uri,10-19,0
2018,Uri,20-29,41
2018,Uri,30-39,46
2018,Uri,40-49,12
2018,Uri,50-59,3
2018,Uri,60-69,2
2018,Uri,70-79,0
2018,Uri,80-89,0
2018,Valais / Wallis,10-19,0
2018,Valais / Wallis,20-29,355
2018,Valais / Wallis,30-39,394
2018,Valais / Wallis,40-49,63
2018,Valais / Wallis,50-59,43
2018,Valais / Wallis,60-69,9
2018,Valais / Wallis,70-79,2
2018,Valais / Wallis,80-89,1
2018,Vaud,10-19,0
2018,Vaud,20-29,716
2018,Vaud,30-39,907
2018,Vaud,40-49,191
2018,Vaud,50-59,91
2018,Vaud,60-69,25
2018,Vaud,70-79,9
2018,Vaud,80-89,0
2018,Zug,10-19,0
2018,Zug,20-29,128
2018,Zug,30-39,239
2018,Zug,40-49,29
2018,Zug,50-59,24
2018,Zug,60-69,3
2018,Zug,70-79,0
2018,Zug,80-89,0
2018,Zürich,10-19,1
2018,Zürich,20-29,1545
2018,Zürich,30-39,2700
2018,Zürich,40-49,400
2018,Zürich,50-59,236
2018,Zürich,60-69,52
2018,Zürich,70-79,14
2018,Zürich,80-89,3
2019,Aargau,10-19,0
2019,Aargau,20-29,721
2019,Aargau,30-39,922
2019,Aargau,40-49,149
2019,Aargau,50-59,94
2019,Aargau,60-69,26
2019,Aargau,70-79,5
2019,Aargau,80-89,1
2019,Appenzell Ausserrhoden,10-19,1
2019,Appenzell Ausserrhoden,20-29,57
2019,Appenzell Ausserrhoden,30-39,66
2019,Appenzell Ausserrhoden,40-49,20
2019,Appenzell Ausserrhoden,50-59,11
2019,Appenzell Ausserrhoden,60-69,0
2019,Appenzell Ausserrhoden,70-79,0
2019,Appenzell Ausserrhoden,80-89,0
2019,Appenzell Innerrhoden,10-19,0
2019,Appenzell Innerrhoden,20-29,19
2019,Appenzell Innerrhoden,30-39,16
2019,Appenzell Innerrhoden,40-49,5
2019,Appenzell Innerrhoden,50-59,2
2019,Appenzell Innerrhoden,60-69,0
2019,Appenzell Innerrhoden,70-79,0
2019,Appenzell Innerrhoden,80-89,0
2019,Basel-Landschaft,10-19,1
2019,Basel-Landschaft,20-29,241
2019,Basel-Landschaft,30-39,369
2019,Basel-Landschaft,40-49,78
2019,Basel-Landschaft,50-59,50
2019,Basel-Landschaft,60-69,14
2019,Basel-Landschaft,70-79,3
2019,Basel-Landschaft,80-89,1
2019,Basel-Stadt,10-19,1
2019,Basel-Stadt,20-29,178
2019,Basel-Stadt,30-39,291
2019,Basel-Stadt,40-49,52
2019,Basel-Stadt,50-59,41
2019,Basel-Stadt,60-69,8
2019,Basel-Stadt,70-79,3
2019,Basel-Stadt,80-89,2
2019,Bern / Berne,10-19,2
2019,Bern / Berne,20-29,951
2019,Bern / Berne,30-39,1375
2019,Bern / Berne,40-49,193
2019,Bern / Berne,50-59,142
2019,Bern / Berne,60-69,23
2019,Bern / Berne,70-79,11
2019,Bern / Berne,80-89,0
2019,Fribourg / Freiburg,10-19,2
2019,Fribourg / Freiburg,20-29,281
2019,Fribourg / Freiburg,30-39,379
2019,Fribourg / Freiburg,40-49,63
2019,Fribourg / Freiburg,50-59,45
2019,Fribourg / Freiburg,60-69,5
2019,Fribourg / Freiburg,70-79,2
2019,Fribourg / Freiburg,80-89,0
2019,Genève,10-19,0
2019,Genève,20-29,355
2019,Genève,30-39,605
2019,Genève,40-49,131
2019,Genève,50-59,63
2019,Genève,60-69,18
2019,Genève,70-79,0
2019,Genève,80-89,1
2019,Glarus,10-19,0
2019,Glarus,20-29,39
2019,Glarus,30-39,46
2019,Glarus,40-49,8
2019,Glarus,50-59,10
2019,Glarus,60-69,1
2019,Glarus,70-79,0
2019,Glarus,80-89,0
2019,Graubünden / Grigioni / Grischun,10-19,0
2019,Graubünden / Grigioni / Grischun,20-29,140
2019,Graubünden / Grigioni / Grischun,30-39,282
2019,Graubünden / Grigioni / Grischun,40-49,45
2019,Graubünden / Grigioni / Grischun,50-59,20
2019,Graubünden / Grigioni / Grischun,60-69,4
2019,Graubünden / Grigioni / Grischun,70-79,2
2019,Graubünden / Grigioni / Grischun,80-89,0
2019,Jura,10-19,0
2019,Jura,20-29,66
2019,Jura,30-39,71
2019,Jura,40-49,14
2019,Jura,50-59,7
2019,Jura,60-69,1
2019,Jura,70-79,1
2019,Jura,80-89,0
2019,Luzern,10-19,0
2019,Luzern,20-29,407
2019,Luzern,30-39,668
2019,Luzern,40-49,74
2019,Luzern,50-59,43
2019,Luzern,60-69,10
2019,Luzern,70-79,1
2019,Luzern,80-89,0
2019,Neuchâtel,10-19,0
2019,Neuchâtel,20-29,128
2019,Neuchâtel,30-39,154
2019,Neuchâtel,40-49,37
2019,Neuchâtel,50-59,16
2019,Neuchâtel,60-69,3
2019,Neuchâtel,70-79,1
2019,Neuchâtel,80-89,0
2019,Nidwalden,10-19,0
2019,Nidwalden,20-29,31
2019,Nidwalden,30-39,58
2019,Nidwalden,40-49,5
2019,Nidwalden,50-59,8
2019,Nidwalden,60-69,1
2019,Nidwalden,70-79,0
2019,Nidwalden,80-89,0
2019,Obwalden,10-19,0
2019,Obwalden,20-29,33
2019,Obwalden,30-39,65
2019,Obwalden,40-49,12
2019,Obwalden,50-59,7
2019,Obwalden,60-69,1
2019,Obwalden,70-79,0
2019,Obwalden,80-89,0
2019,Schaffhausen,10-19,0
2019,Schaffhausen,20-29,82
2019,Schaffhausen,30-39,122
2019,Schaffhausen,40-49,14
2019,Schaffhausen,50-59,22
2019,Schaffhausen,60-69,5
2019,Schaffhausen,70-79,1
2019,Schaffhausen,80-89,1
2019,Schwyz,10-19,1
2019,Schwyz,20-29,143
2019,Schwyz,30-39,216
2019,Schwyz,40-49,36
2019,Schwyz,50-59,31
2019,Schwyz,60-69,5
2019,Schwyz,70-79,0
2019,Schwyz,80-89,0
2019,Solothurn,10-19,0
2019,Solothurn,20-29,275
2019,Solothurn,30-39,346
2019,Solothurn,40-49,67
2019,Solothurn,50-59,48
2019,Solothurn,60-69,9
2019,Solothurn,70-79,3
2019,Solothurn,80-89,0
2019,St. Gallen,10-19,1
2019,St. Gallen,20-29,595
2019,St. Gallen,30-39,739
2019,St. Gallen,40-49,103
2019,St. Gallen,50-59,84
2019,St. Gallen,60-69,20
2019,St. Gallen,70-79,1
2019,St. Gallen,80-89,1
2019,Thurgau,10-19,0
2019,Thurgau,20-29,303
2019,Thurgau,30-39,352
2019,Thurgau,40-49,59
2019,Thurgau,50-59,69
2019,Thurgau,60-69,13
2019,Thurgau,70-79,6
2019,Thurgau,80-89,0
2019,Ticino,10-19,0
2019,Ticino,20-29,168
2019,Ticino,30-39,289
2019,Ticino,40-49,78
2019,Ticino,50-59,55
2019,Ticino,60-69,20
2019,Ticino,70-79,2
2019,Ticino,80-89,0
2019,Uri,10-19,0
2019,Uri,20-29,37
2019,Uri,30-39,52
2019,Uri,40-49,5
2019,Uri,50-59,5
2019,Uri,60-69,5
2019,Uri,70-79,0
2019,Uri,80-89,0
2019,Valais / Wallis,10-19,0
2019,Valais / Wallis,20-29,342
2019,Valais / Wallis,30-39,408
2019,Valais / Wallis,40-49,61
2019,Valais / Wallis,50-59,49
2019,Valais / Wallis,60-69,6
2019,Valais / Wallis,70-79,5
2019,Valais / Wallis,80-89,1
2019,Vaud,10-19,1
2019,Vaud,20-29,643
2019,Vaud,30-39,833
2019,Vaud,40-49,169
2019,Vaud,50-59,96
2019,Vaud,60-69,25
2019,Vaud,70-79,10
2019,Vaud,80-89,0
2019,Zug,10-19,0
2019,Zug,20-29,93
2019,Zug,30-39,213
2019,Zug,40-49,26
2019,Zug,50-59,24
2019,Zug,60-69,3
2019,Zug,70-79,0
2019,Zug,80-89,0
2019,Zürich,10-19,4
2019,Zürich,20-29,1385
2019,Zürich,30-39,2686
2019,Zürich,40-49,420
2019,Zürich,50-59,203
2019,Zürich,60-69,50
2019,Zürich,70-79,19
2019,Zürich,80-89,3
2020,Aargau,10-19,2
2020,Aargau,20-29,666
2020,Aargau,30-39,940
2020,Aargau,40-49,156
2020,Aargau,50-59,108
2020,Aargau,60-69,25
2020,Aargau,70-79,5
2020,Aargau,80-89,1
2020,Appenzell Ausserrhoden,10-19,0
2020,Appenzell Ausserrhoden,20-29,59
2020,Appenzell Ausserrhoden,30-39,63
2020,Appenzell Ausserrhoden,40-49,6
2020,Appenzell Ausserrhoden,50-59,9
2020,Appenzell Ausserrhoden,60-69,2
2020,Appenzell Ausserrhoden,70-79,1
2020,Appenzell Ausserrhoden,80-89,0
2020,Appenzell Innerrhoden,10-19,0
2020,Appenzell Innerrhoden,20-29,9
2020,Appenzell Innerrhoden,30-39,21
2020,Appenzell Innerrhoden,40-49,3
2020,Appenzell Innerrhoden,50-59,1
2020,Appenzell Innerrhoden,60-69,0
2020,Appenzell Innerrhoden,70-79,0
2020,Appenzell Innerrhoden,80-89,0
2020,Basel-Landschaft,10-19,1
2020,Basel-Landschaft,20-29,241
2020,Basel-Landschaft,30-39,297
2020,Basel-Landschaft,40-49,66
2020,Basel-Landschaft,50-59,49
2020,Basel-Landschaft,60-69,8
2020,Basel-Landschaft,70-79,1
2020,Basel-Landschaft,80-89,0
2020,Basel-Stadt,10-19,0
2020,Basel-Stadt,20-29,134
2020,Basel-Stadt,30-39,298
2020,Basel-Stadt,40-49,41
2020,Basel-Stadt,50-59,15
2020,Basel-Stadt,60-69,9
2020,Basel-Stadt,70-79,3
2020,Basel-Stadt,80-89,1
2020,Bern / Berne,10-19,2
2020,Bern / Berne,20-29,948
2020,Bern / Berne,30-39,1373
2020,Bern / Berne,40-49,197
2020,Bern / Berne,50-59,125
2020,Bern / Berne,60-69,33
2020,Bern / Berne,70-79,7
2020,Bern / Berne,80-89,2
2020,Fribourg / Freiburg,10-19,0
2020,Fribourg / Freiburg,20-29,273
2020,Fribourg / Freiburg,30-39,342
2020,Fribourg / Freiburg,40-49,51
2020,Fribourg / Freiburg,50-59,34
2020,Fribourg / Freiburg,60-69,5
2020,Fribourg / Freiburg,70-79,0
2020,Fribourg / Freiburg,80-89,1
2020,Genève,10-19,1
2020,Genève,20-29,277
2020,Genève,30-39,477
2020,Genève,40-49,106
2020,Genève,50-59,54
2020,Genève,60-69,24
2020,Genève,70-79,3
2020,Genève,80-89,0
2020,Glarus,10-19,0
2020,Glarus,20-29,37
2020,Glarus,30-39,45
2020,Glarus,40-49,6
2020,Glarus,50-59,6
2020,Glarus,60-69,0
2020,Glarus,70-79,0
2020,Glarus,80-89,0
2020,Graubünden / Grigioni / Grischun,10-19,1
2020,Graubünden / Grigioni / Grischun,20-29,144
2020,Graubünden / Grigioni / Grischun,30-39,261
2020,Graubünden / Grigioni / Grischun,40-49,39
2020,Graubünden / Grigioni / Grischun,50-59,23
2020,Graubünden / Grigioni / Grischun,60-69,9
2020,Graubünden / Grigioni / Grischun,70-79,1
2020,Graubünden / Grigioni / Grischun,80-89,0
2020,Jura,10-19,0
2020,Jura,20-29,58
2020,Jura,30-39,55
2020,Jura,40-49,11
2020,Jura,50-59,13
2020,Jura,60-69,5
2020,Jura,70-79,0
2020,Jura,80-89,0
2020,Luzern,10-19,0
2020,Luzern,20-29,364
2020,Luzern,30-39,671
2020,Luzern,40-49,69
2020,Luzern,50-59,39
2020,Luzern,60-69,9
2020,Luzern,70-79,3
2020,Luzern,80-89,0
2020,Neuchâtel,10-19,0
2020,Neuchâtel,20-29,118
2020,Neuchâtel,30-39,130
2020,Neuchâtel,40-49,27
2020,Neuchâtel,50-59,13
2020,Neuchâtel,60-69,5
2020,Neuchâtel,70-79,0
2020,Neuchâtel,80-89,0
2020,Nidwalden,10-19,0
2020,Nidwalden,20-29,37
2020,Nidwalden,30-39,59
2020,Nidwalden,40-49,7
2020,Nidwalden,50-59,2
2020,Nidwalden,60-69,0
2020,Nidwalden,70-79,3
2020,Nidwalden,80-89,0
2020,Obwalden,10-19,0
2020,Obwalden,20-29,25
2020,Obwalden,30-39,65
2020,Obwalden,40-49,8
2020,Obwalden,50-59,7
2020,Obwalden,60-69,0
2020,Obwalden,70-79,0
2020,Obwalden,80-89,0
2020,Schaffhausen,10-19,0
2020,Schaffhausen,20-29,75
2020,Schaffhausen,30-39,90
2020,Schaffhausen,40-49,18
2020,Schaffhausen,50-59,17
2020,Schaffhausen,60-69,9
2020,Schaffhausen,70-79,2
2020,Schaffhausen,80-89,0
2020,Schwyz,10-19,1
2020,Schwyz,20-29,114
2020,Schwyz,30-39,233
2020,Schwyz,40-49,32
2020,Schwyz,50-59,30
2020,Schwyz,60-69,6
2020,Schwyz,70-79,1
2020,Schwyz,80-89,0
2020,Solothurn,10-19,0
2020,Solothurn,20-29,234
2020,Solothurn,30-39,386
2020,Solothurn,40-49,49
2020,Solothurn,50-59,44
2020,Solothurn,60-69,13
2020,Solothurn,70-79,1
2020,Solothurn,80-89,0
2020,St. Gallen,10-19,3
2020,St. Gallen,20-29,560
2020,St. Gallen,30-39,704
2020,St. Gallen,40-49,72
2020,St. Gallen,50-59,95
2020,St. Gallen,60-69,18
2020,St. Gallen,70-79,3
2020,St. Gallen,80-89,1
2020,Thurgau,10-19,0
2020,Thurgau,20-29,299
2020,Thurgau,30-39,326
2020,Thurgau,40-49,61
2020,Thurgau,50-59,65
2020,Thurgau,60-69,11
2020,Thurgau,70-79,3
2020,Thurgau,80-89,0
2020,Ticino,10-19,0
2020,Ticino,20-29,133
2020,Ticino,30-39,239
2020,Ticino,40-49,65
2020,Ticino,50-59,47
2020,Ticino,60-69,9
2020,Ticino,70-79,3
2020,Ticino,80-89,1
2020,Uri,10-19,0
2020,Uri,20-29,43
2020,Uri,30-39,40
2020,Uri,40-49,5
2020,Uri,50-59,5
2020,Uri,60-69,1
2020,Uri,70-79,0
2020,Uri,80-89,0
2020,Valais / Wallis,10-19,0
2020,Valais / Wallis,20-29,260
2020,Valais / Wallis,30-39,350
2020,Valais / Wallis,40-49,56
2020,Valais / Wallis,50-59,39
2020,Valais / Wallis,60-69,5
2020,Valais / Wallis,70-79,4
2020,Valais / Wallis,80-89,0
2020,Vaud,10-19,1
2020,Vaud,20-29,514
2020,Vaud,30-39,707
2020,Vaud,40-49,130
2020,Vaud,50-59,61
2020,Vaud,60-69,19
2020,Vaud,70-79,6
2020,Vaud,80-89,0
2020,Zug,10-19,0
2020,Zug,20-29,83
2020,Zug,30-39,203
2020,Zug,40-49,19
2020,Zug,50-59,25
2020,Zug,60-69,2
2020,Zug,70-79,1
2020,Zug,80-89,0
2020,Zürich,10-19,1
2020,Zürich,20-29,1223
2020,Zürich,30-39,2432
2020,Zürich,40-49,391
2020,Zürich,50-59,240
2020,Zürich,60-69,62
2020,Zürich,70-79,20
2020,Zürich,80-89,5
2021,Aargau,10-19,3
2021,Aargau,20-29,656
2021,Aargau,30-39,893
2021,Aargau,40-49,149
2021,Aargau,50-59,98
2021,Aargau,60-69,33
2021,Aargau,70-79,4
2021,Aargau,80-89,1
2021,Appenzell Ausserrhoden,10-19,0
2021,Appenzell Ausserrhoden,20-29,52
2021,Appenzell Ausserrhoden,30-39,89
2021,Appenzell Ausserrhoden,40-49,9
2021,Appenzell Ausserrhoden,50-59,13
2021,Appenzell Ausserrhoden,60-69,4
2021,Appenzell Ausserrhoden,70-79,0
2021,Appenzell Ausserrhoden,80-89,0
2021,Appenzell Innerrhoden,10-19,0
2021,Appenzell Innerrhoden,20-29,16
2021,Appenzell Innerrhoden,30-39,29
2021,Appenzell Innerrhoden,40-49,4
2021,Appenzell Innerrhoden,50-59,0
2021,Appenzell Innerrhoden,60-69,1
2021,Appenzell Innerrhoden,70-79,2
2021,Appenzell Innerrhoden,80-89,1
2021,Basel-Landschaft,10-19,0
2021,Basel-Landschaft,20-29,231
2021,Basel-Landschaft,30-39,329
2021,Basel-Landschaft,40-49,49
2021,Basel-Landschaft,50-59,37
2021,Basel-Landschaft,60-69,15
2021,Basel-Landschaft,70-79,4
2021,Basel-Landschaft,80-89,0
2021,Basel-Stadt,10-19,1
2021,Basel-Stadt,20-29,146
2021,Basel-Stadt,30-39,313
2021,Basel-Stadt,40-49,43
2021,Basel-Stadt,50-59,26
2021,Basel-Stadt,60-69,10
2021,Basel-Stadt,70-79,4
2021,Basel-Stadt,80-89,0
2021,Bern / Berne,10-19,0
2021,Bern / Berne,20-29,879
2021,Bern / Berne,30-39,1454
2021,Bern / Berne,40-49,202
2021,Bern / Berne,50-59,130
2021,Bern / Berne,60-69,26
2021,Bern / Berne,70-79,9
2021,Bern / Berne,80-89,2
2021,Fribourg / Freiburg,10-19,1
2021,Fribourg / Freiburg,20-29,290
2021,Fribourg / Freiburg,30-39,394
2021,Fribourg / Freiburg,40-49,62
2021,Fribourg / Freiburg,50-59,40
2021,Fribourg / Freiburg,60-69,4
2021,Fribourg / Freiburg,70-79,4
2021,Fribourg / Freiburg,80-89,1
2021,Genève,10-19,1
2021,Genève,20-29,361
2021,Genève,30-39,623
2021,Genève,40-49,132
2021,Genève,50-59,62
2021,Genève,60-69,26
2021,Genève,70-79,4
2021,Genève,80-89,0
2021,Glarus,10-19,0
2021,Glarus,20-29,36
2021,Glarus,30-39,46
2021,Glarus,40-49,12
2021,Glarus,50-59,5
2021,Glarus,60-69,0
2021,Glarus,70-79,1
2021,Glarus,80-89,0
2021,Graubünden / Grigioni / Grischun,10-19,0
2021,Graubünden / Grigioni / Grischun,20-29,131
2021,Graubünden / Grigioni / Grischun,30-39,271
2021,Graubünden / Grigioni / Grischun,40-49,32
2021,Graubünden / Grigioni / Grischun,50-59,25
2021,Graubünden / Grigioni / Grischun,60-69,10
2021,Graubünden / Grigioni / Grischun,70-79,1
2021,Graubünden / Grigioni / Grischun,80-89,0
2021,Jura,10-19,0
2021,Jura,20-29,55
2021,Jura,30-39,71
2021,Jura,40-49,6
2021,Jura,50-59,3
2021,Jura,60-69,1
2021,Jura,70-79,0
2021,Jura,80-89,0
2021,Luzern,10-19,0
2021,Luzern,20-29,377
2021,Luzern,30-39,678
2021,Luzern,40-49,56
2021,Luzern,50-59,42
2021,Luzern,60-69,8
2021,Luzern,70-79,3
2021,Luzern,80-89,0
2021,Neuchâtel,10-19,0
2021,Neuchâtel,20-29,109
2021,Neuchâtel,30-39,143
2021,Neuchâtel,40-49,32
2021,Neuchâtel,50-59,22
2021,Neuchâtel,60-69,5
2021,Neuchâtel,70-79,1
2021,Neuchâtel,80-89,0
2021,Nidwalden,10-19,0
2021,Nidwalden,20-29,29
2021,Nidwalden,30-39,61
2021,Nidwalden,40-49,4
2021,Nidwalden,50-59,5
2021,Nidwalden,60-69,3
2021,Nidwalden,70-79,0
2021,Nidwalden,80-89,0
2021,Obwalden,10-19,0
2021,Obwalden,20-29,19
2021,Obwalden,30-39,46
2021,Obwalden,40-49,4
2021,Obwalden,50-59,3
2021,Obwalden,60-69,2
2021,Obwalden,70-79,0
2021,Obwalden,80-89,0
2021,Schaffhausen,10-19,0
2021,Schaffhausen,20-29,60
2021,Schaffhausen,30-39,98
2021,Schaffhausen,40-49,22
2021,Schaffhausen,50-59,11
2021,Schaffhausen,60-69,2
2021,Schaffhausen,70-79,3
2021,Schaffhausen,80-89,1
2021,Schwyz,10-19,0
2021,Schwyz,20-29,131
2021,Schwyz,30-39,246
2021,Schwyz,40-49,27
2021,Schwyz,50-59,16
2021,Schwyz,60-69,4
2021,Schwyz,70-79,2
2021,Schwyz,80-89,0
2021,Solothurn,10-19,0
2021,Solothurn,20-29,264
2021,Solothurn,30-39,372
2021,Solothurn,40-49,51
2021,Solothurn,50-59,46
2021,Solothurn,60-69,13
2021,Solothurn,70-79,2
2021,Solothurn,80-89,0
2021,St. Gallen,10-19,2
2021,St. Gallen,20-29,584
2021,St. Gallen,30-39,722
2021,St. Gallen,40-49,99
2021,St. Gallen,50-59,68
2021,St. Gallen,60-69,18
2021,St. Gallen,70-79,2
2021,St. Gallen,80-89,2
2021,Thurgau,10-19,0
2021,Thurgau,20-29,290
2021,Thurgau,30-39,366
2021,Thurgau,40-49,51
2021,Thurgau,50-59,41
2021,Thurgau,60-69,12
2021,Thurgau,70-79,5
2021,Thurgau,80-89,0
2021,Ticino,10-19,0
2021,Ticino,20-29,165
2021,Ticino,30-39,280
2021,Ticino,40-49,65
2021,Ticino,50-59,56
2021,Ticino,60-69,17
2021,Ticino,70-79,5
2021,Ticino,80-89,0
2021,Uri,10-19,0
2021,Uri,20-29,42
2021,Uri,30-39,50
2021,Uri,40-49,5
2021,Uri,50-59,7
2021,Uri,60-69,0
2021,Uri,70-79,0
2021,Uri,80-89,0
2021,Valais / Wallis,10-19,0
2021,Valais / Wallis,20-29,266
2021,Valais / Wallis,30-39,410
2021,Valais / Wallis,40-49,58
2021,Valais / Wallis,50-59,34
2021,Valais / Wallis,60-69,14
2021,Valais / Wallis,70-79,3
2021,Valais / Wallis,80-89,0
2021,Vaud,10-19,1
2021,Vaud,20-29,442
2021,Vaud,30-39,852
2021,Vaud,40-49,140
2021,Vaud,50-59,62
2021,Vaud,60-69,21
2021,Vaud,70-79,9
2021,Vaud,80-89,0
2021,Zug,10-19,0
2021,Zug,20-29,84
2021,Zug,30-39,219
2021,Zug,40-49,31
2021,Zug,50-59,18
2021,Zug,60-69,6
2021,Zug,70-79,0
2021,Zug,80-89,0
2021,Zürich,10-19,1
2021,Zürich,20-29,1301
2021,Zürich,30-39,2635
2021,Zürich,40-49,357
2021,Zürich,50-59,207
2021,Zürich,60-69,55
2021,Zürich,70-79,17
2021,Zürich,80-89,4
2022,Aargau,10-19,1
2022,Aargau,20-29,655
2022,Aargau,30-39,1066
2022,Aargau,40-49,174
2022,Aargau,50-59,152
