"Year","Canton","Less than 20 years Less than 20 years","Less than 20 years 20-29 years","Less than 20 years 30-39 years","Less than 20 years 40-49 years","Less than 20 years 50-59 years","Less than 20 years 60-69 years","Less than 20 years 70-79 years","Less than 20 years 80-89 years","Less than 20 years 90 years or more","20-29 years Less than 20 years","20-29 years 20-29 years","20-29 years 30-39 years","20-29 years 40-49 years","20-29 years 50-59 years","20-29 years 60-69 years","20-29 years 70-79 years","20-29 years 80-89 years","20-29 years 90 years or more","30-39 years Less than 20 years","30-39 years 20-29 years","30-39 years 30-39 years","30-39 years 40-49 years","30-39 years 50-59 years","30-39 years 60-69 years","30-39 years 70-79 years","30-39 years 80-89 years","30-39 years 90 years or more","40-49 years Less than 20 years","40-49 years 20-29 years","40-49 years 30-39 years","40-49 years 40-49 years","40-49 years 50-59 years","40-49 years 60-69 years","40-49 years 70-79 years","40-49 years 80-89 years","40-49 years 90 years or more","50-59 years Less than 20 years","50-59 years 20-29 years","50-59 years 30-39 years","50-59 years 40-49 years","50-59 years 50-59 years","50-59 years 60-69 years","50-59 years 70-79 years","50-59 years 80-89 years","50-59 years 90 years or more","60-69 years Less than 20 years","60-69 years 20-29 years","60-69 years 30-39 years","60-69 years 40-49 years","60-69 years 50-59 years","60-69 years 60-69 years","60-69 years 70-79 years","60-69 years 80-89 years","60-69 years 90 years or more","70-79 years Less than 20 years","70-79 years 20-29 years","70-79 years 30-39 years","70-79 years 40-49 years","70-79 years 50-59 years","70-79 years 60-69 years","70-79 years 70-79 years","70-79 years 80-89 years","70-79 years 90 years or more","80-89 years Less than 20 years","80-89 years 20-29 years","80-89 years 30-39 years","80-89 years 40-49 years","80-89 years 50-59 years","80-89 years 60-69 years","80-89 years 70-79 years","80-89 years 80-89 years","80-89 years 90 years or more","90 years or more Less than 20 years","90 years or more 20-29 years","90 years or more 30-39 years","90 years or more 40-49 years","90 years or more 50-59 years","90 years or more 60-69 years","90 years or more 70-79 years","90 years or more 80-89 years","90 years or more 90 years or more"
"1986","Aargau",0,0,0,0,0,0,0,0,0,0,74,13,0,0,0,0,0,0,0,69,183,21,2,0,0,0,0,0,12,94,120,14,1,0,0,0,0,1,5,45,32,4,0,0,0,0,0,0,2,6,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1986","Thurgau",0,0,0,0,0,0,0,0,0,0,33,6,1,0,0,0,0,0,0,29,80,2,0,0,0,0,0,0,3,27,51,6,0,0,0,0,0,0,0,18,15,0,0,0,0,0,0,1,4,2,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1986","Ticino",0,0,0,0,0,0,0,0,0,0,40,5,0,0,0,0,0,0,0,57,118,2,1,1,0,0,0,0,6,43,66,4,0,0,0,0,0,1,5,22,12,3,0,0,0,0,0,0,5,4,4,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1986","Vaud",0,0,0,0,0,0,0,0,0,1,121,18,3,0,0,0,0,0,0,119,292,37,5,0,0,1,0,0,11,127,211,13,2,0,0,0,0,3,19,65,35,4,1,0,0,0,0,1,4,14,13,1,0,0,0,0,1,2,0,5,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1986","Valais / Wallis",0,0,0,0,0,0,0,0,0,0,32,3,0,0,0,0,0,0,0,31,59,8,0,0,0,0,0,0,0,27,31,4,0,0,0,0,0,2,1,7,3,2,0,0,0,0,0,0,1,5,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1986","Neuchâtel",0,0,0,0,0,0,0,0,0,1,42,8,0,0,0,0,0,0,0,29,87,11,2,0,0,0,0,0,8,41,65,2,0,0,0,0,0,0,2,10,18,1,0,0,0,0,0,1,2,4,2,1,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1986","Genève",0,0,0,0,0,0,0,0,0,0,84,27,3,1,0,0,0,0,0,85,197,38,9,1,0,0,0,0,16,103,169,12,0,0,0,0,0,3,8,54,38,2,0,0,0,0,0,3,7,12,12,3,0,0,0,0,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1986","Jura",0,0,0,0,0,0,0,0,0,0,12,2,0,0,0,0,0,0,0,15,32,1,0,0,0,0,0,0,2,10,6,2,0,0,0,0,0,0,0,5,4,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1987","Zürich",0,0,0,0,0,0,0,0,0,5,230,61,6,3,0,0,0,0,0,278,609,81,9,3,0,0,0,0,36,328,432,37,4,0,0,0,0,10,20,130,117,10,0,0,0,0,1,5,26,40,32,4,0,0,0,0,0,1,4,6,3,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0
"1987","Bern / Berne",0,0,0,0,0,0,0,0,0,0,156,34,3,0,0,0,0,0,0,156,409,47,0,0,0,0,0,0,11,147,308,15,1,0,0,0,0,2,10,72,83,7,0,0,0,0,1,3,7,21,12,1,0,0,0,0,0,3,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1987","Luzern",0,0,0,0,0,0,0,0,0,0,36,12,1,0,0,0,0,0,0,47,101,7,0,0,1,0,0,0,3,50,70,11,0,0,0,0,0,0,5,23,22,2,0,0,0,0,0,0,2,5,4,2,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1987","Uri",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,6,8,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1987","Schwyz",0,0,0,0,0,0,0,0,0,0,12,1,0,0,0,0,0,0,0,16,48,2,0,0,0,0,0,0,2,16,21,1,0,0,0,0,0,0,2,11,4,0,0,0,0,0,0,1,1,1,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1987","Obwalden",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,7,0,0,0,0,0,0,0,0,2,5,1,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1987","Nidwalden",0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,5,10,0,0,0,0,0,0,0,0,1,8,1,0,0,0,0,0,0,1,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1987","Glarus",0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,4,20,0,0,0,0,0,0,0,2,5,7,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1987","Zug",0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,20,32,3,0,0,0,0,0,0,2,16,15,0,0,0,0,0,0,1,0,5,6,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1987","Fribourg / Freiburg",0,0,0,0,0,0,0,0,0,1,32,5,0,0,0,0,0,0,0,26,75,7,0,0,0,0,0,0,2,33,44,3,0,0,0,0,0,2,3,20,7,1,0,0,0,0,0,0,2,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1987","Solothurn",0,0,0,0,0,0,0,0,0,0,57,8,0,0,0,0,0,0,0,45,103,11,2,0,0,0,0,0,4,56,79,4,1,0,0,0,0,0,3,26,14,0,0,0,0,0,0,0,0,6,6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1987","Basel-Stadt",0,1,0,0,0,0,0,0,0,1,41,8,4,1,0,0,0,0,0,33,117,9,0,0,0,0,0,0,3,46,70,7,1,0,0,0,0,0,10,28,29,2,0,1,0,0,0,0,2,9,7,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"1987","Basel-Landschaft",0,0,0,0,0,0,0,0,0,0,30,7,2,1,0,0,0,0,0,50,88,19,1,0,0,0,0,0,0,48,90,6,0,0,0,0,0,1,4,29,22,1,0,0,0,0,0,0,5,5,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1987","Schaffhausen",0,0,0,0,0,0,0,0,0,0,16,4,1,0,0,0,0,0,0,16,25,3,0,0,0,0,0,0,3,22,23,2,0,0,0,0,0,0,0,8,6,2,0,0,0,0,0,0,2,2,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1987","Appenzell Ausserrhoden",0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,3,19,0,0,0,0,0,0,0,0,6,7,0,1,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1987","Appenzell Innerrhoden",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1987","St. Gallen",0,0,0,0,0,0,0,0,0,0,70,12,2,0,0,0,0,0,0,67,160,15,2,0,0,0,0,0,8,84,126,6,1,0,0,0,0,1,7,29,28,2,0,0,0,0,0,1,2,7,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1987","Graubünden / Grigioni / Grischun",0,0,0,0,0,0,0,0,0,0,17,3,1,0,0,0,0,0,0,26,57,9,0,0,0,0,0,0,3,29,35,2,0,0,0,0,0,0,1,13,10,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1987","Aargau",0,0,0,0,0,0,0,0,0,0,76,6,2,0,0,0,0,0,0,93,181,13,1,0,0,0,0,0,7,88,129,10,1,0,0,0,0,2,8,50,37,2,0,0,0,0,0,0,6,12,5,1,0,0,0,0,0,0,3,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1987","Thurgau",0,0,0,0,0,0,0,0,0,0,39,10,0,0,0,0,0,0,0,43,46,5,0,1,0,0,0,0,1,48,37,7,0,0,0,0,0,0,0,7,16,3,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1987","Ticino",0,0,0,0,0,0,0,0,0,0,22,6,0,0,0,0,0,0,0,42,64,9,0,0,0,0,0,0,6,34,44,2,0,0,0,0,0,1,1,24,20,2,0,0,0,0,0,0,1,7,7,1,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1987","Vaud",0,0,0,0,0,0,0,0,0,0,114,22,3,0,0,0,0,0,0,116,261,49,2,0,0,0,0,0,11,128,190,14,0,0,0,0,0,0,12,74,49,9,0,0,0,0,2,3,6,13,14,1,0,0,0,0,0,1,4,6,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0
"1987","Valais / Wallis",0,0,0,0,0,0,0,0,0,0,41,4,0,0,0,0,0,0,0,31,79,6,0,0,0,0,0,0,2,28,39,3,0,0,0,0,0,1,1,11,10,1,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1987","Neuchâtel",0,0,0,0,0,0,0,0,0,0,33,5,0,0,0,0,0,0,0,38,71,10,1,0,0,0,0,0,2,47,60,4,0,0,0,0,0,0,1,16,18,0,0,0,0,0,0,0,0,6,8,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1987","Genève",0,0,0,0,0,0,0,0,0,0,101,39,4,2,0,0,0,0,1,96,229,40,3,1,0,0,0,0,7,104,171,16,1,0,0,0,0,4,18,51,60,11,0,0,0,0,0,2,4,17,7,1,0,0,0,0,1,0,2,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1987","Jura",0,0,0,0,0,0,0,0,0,0,10,3,0,0,0,0,0,0,0,10,25,3,0,0,0,0,0,0,0,11,21,2,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1988","Zürich",0,0,0,0,0,0,0,0,0,3,251,77,8,3,0,0,0,0,0,284,658,84,6,2,0,0,0,0,48,341,490,39,5,0,0,0,0,6,40,131,153,8,0,0,0,0,0,5,17,35,28,3,0,0,0,0,0,1,2,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1988","Bern / Berne",0,0,0,0,0,0,0,0,0,0,137,23,2,1,0,0,0,0,1,172,414,45,4,1,1,0,0,0,17,191,301,15,3,1,0,0,0,3,12,84,75,6,0,0,0,0,0,2,7,25,17,0,0,0,0,0,1,1,1,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1988","Luzern",0,0,0,0,0,0,0,0,0,1,37,6,1,0,0,0,0,0,0,45,110,14,0,0,0,0,0,0,4,54,67,3,0,0,0,0,0,1,2,19,17,2,0,0,0,0,0,0,2,7,2,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1988","Uri",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,1,2,4,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1988","Schwyz",0,0,0,0,0,0,0,0,0,0,15,2,0,0,0,0,0,0,0,23,27,5,0,0,0,0,0,0,3,19,22,1,0,0,0,0,0,0,2,3,9,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1988","Obwalden",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,1,3,3,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1988","Nidwalden",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,3,0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,5,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1988","Glarus",0,0,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0,0,0,17,12,1,0,0,0,0,0,0,1,5,10,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1988","Zug",0,0,0,0,0,0,0,0,0,0,13,4,0,0,0,0,0,0,0,10,22,2,1,0,0,0,0,0,2,10,23,2,0,0,0,0,0,0,1,6,8,1,0,0,0,0,0,0,1,2,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1988","Fribourg / Freiburg",0,0,0,0,0,0,0,0,0,0,35,3,0,0,0,0,0,0,0,29,89,11,0,0,0,0,0,0,2,30,61,4,1,0,0,0,0,1,7,11,9,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1988","Solothurn",0,0,0,0,0,0,0,0,0,0,43,8,0,0,0,0,0,0,0,45,103,10,0,0,0,0,0,0,2,33,72,6,1,0,0,0,0,0,3,18,14,2,0,0,0,0,0,1,1,6,4,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"1988","Basel-Stadt",0,0,0,0,0,0,0,0,0,0,30,14,2,0,0,0,0,0,0,37,85,13,3,0,0,0,0,0,7,48,84,4,0,0,0,0,0,1,11,20,30,6,0,0,0,0,0,0,4,8,9,0,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1988","Basel-Landschaft",0,0,0,0,0,0,0,0,0,0,33,8,1,0,0,0,0,0,0,34,91,10,1,1,0,0,0,0,3,59,90,5,0,0,0,0,0,0,4,21,28,2,1,0,0,0,0,1,2,8,6,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1988","Schaffhausen",0,0,0,0,0,0,0,0,0,0,11,2,0,0,0,0,0,0,0,23,30,3,0,0,0,0,0,0,1,14,24,3,0,0,0,0,0,0,0,5,8,1,0,0,0,0,0,0,0,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1988","Appenzell Ausserrhoden",0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,7,22,2,0,0,0,0,0,0,2,4,15,0,0,0,0,0,0,0,2,2,3,0,0,0,0,0,0,0,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1988","Appenzell Innerrhoden",0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1988","St. Gallen",0,2,0,0,0,0,0,0,0,2,87,13,3,0,0,0,0,0,1,87,176,12,3,0,0,0,0,0,10,82,123,16,0,0,0,0,0,2,8,42,49,3,0,0,0,0,0,1,7,10,12,2,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1988","Graubünden / Grigioni / Grischun",0,0,0,0,0,0,0,0,0,0,18,1,0,0,0,0,0,0,0,27,36,2,1,0,0,0,0,0,0,25,52,4,1,0,0,0,0,1,1,18,15,2,0,0,0,0,1,0,1,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1988","Aargau",0,0,0,0,0,0,0,0,0,2,79,10,1,2,0,0,0,0,0,79,203,23,1,0,0,0,0,0,7,117,149,12,0,0,0,0,0,4,8,45,49,5,0,0,0,0,0,1,6,18,10,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1988","Thurgau",0,1,0,0,0,0,0,0,0,0,37,6,1,0,0,0,0,0,0,48,71,6,0,0,0,0,0,0,6,43,63,4,0,0,0,0,0,0,6,17,20,5,0,0,0,0,1,1,1,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"1988","Ticino",0,0,0,0,0,0,0,0,0,1,36,11,1,0,0,0,0,0,0,30,115,13,1,0,0,0,0,0,6,49,82,11,0,0,0,0,0,0,10,40,24,2,0,0,0,0,0,0,4,4,3,0,0,0,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1988","Vaud",0,1,0,0,0,0,0,0,0,1,132,22,3,1,0,0,0,0,0,138,372,55,1,0,0,0,0,0,23,195,287,32,4,2,0,0,0,1,14,86,77,6,1,0,0,0,0,4,14,21,16,2,0,0,0,1,0,2,3,8,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1988","Valais / Wallis",0,0,0,0,0,0,0,0,0,0,28,5,1,0,0,0,0,0,0,34,60,6,1,0,0,0,0,0,4,29,35,4,0,0,0,0,0,0,1,17,11,1,0,0,0,0,0,1,1,4,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1988","Neuchâtel",0,0,0,0,0,0,0,0,0,0,43,10,0,0,0,0,0,0,0,33,97,14,1,0,0,0,0,0,5,45,57,4,1,0,0,0,0,1,3,12,21,1,0,0,0,0,0,0,4,5,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1988","Genève",0,0,0,0,0,0,0,0,0,1,102,35,7,2,0,0,0,0,0,88,275,60,8,1,0,0,0,0,12,107,171,21,1,0,0,0,0,2,17,59,46,6,0,0,0,0,0,4,1,12,19,1,0,0,0,0,2,0,2,5,1,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0
"1988","Jura",0,0,0,0,0,0,0,0,0,0,13,2,1,0,0,0,0,0,0,12,29,2,0,0,0,0,0,0,0,16,17,1,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1989","Zürich",0,0,0,0,0,0,0,0,0,1,251,70,9,4,0,0,0,0,0,296,634,92,9,2,1,0,0,0,31,325,451,39,2,0,0,0,0,10,34,157,135,9,1,0,0,0,2,5,18,26,23,3,0,0,0,0,2,0,2,3,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"1989","Bern / Berne",0,0,0,0,0,0,0,0,0,1,163,35,4,1,0,0,0,0,0,177,368,50,4,0,1,0,0,0,11,185,285,11,2,0,0,0,0,0,10,76,77,4,0,0,0,0,0,2,8,17,16,1,0,0,0,0,0,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1989","Luzern",0,0,0,0,0,0,0,0,0,0,40,11,0,0,0,0,0,0,0,54,94,15,0,0,0,0,0,0,3,32,91,4,1,0,0,0,0,1,9,26,25,1,0,0,0,0,0,0,6,9,4,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1989","Uri",0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,1,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1989","Schwyz",0,0,0,0,0,0,0,0,0,0,23,1,1,0,0,0,0,0,0,25,49,8,0,0,0,0,0,0,0,19,29,2,0,0,0,0,0,1,2,9,5,1,0,0,0,0,0,0,1,1,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1989","Obwalden",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1989","Nidwalden",0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,16,0,0,0,0,0,0,0,1,5,10,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1989","Glarus",0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,5,13,1,0,0,0,0,0,0,0,5,7,0,0,0,0,0,0,0,1,1,5,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1989","Zug",0,0,0,0,0,0,0,0,0,0,9,2,1,0,0,0,0,0,0,15,30,2,0,0,0,0,0,0,0,22,23,1,0,0,0,0,0,0,0,5,8,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1989","Fribourg / Freiburg",0,0,0,0,0,0,0,0,0,0,44,3,1,0,0,0,0,0,0,47,70,8,0,0,0,0,0,0,4,32,49,4,1,0,0,0,0,0,4,16,16,1,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1989","Solothurn",0,0,0,0,0,0,0,0,0,1,42,7,0,0,0,0,0,0,0,59,106,13,2,0,0,0,0,0,4,56,79,7,0,0,0,0,0,0,4,17,19,3,0,0,0,0,0,0,3,2,7,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1989","Basel-Stadt",0,0,0,0,0,0,0,0,0,0,39,9,1,0,0,0,0,0,0,41,106,20,4,1,0,0,0,0,1,35,47,4,2,0,0,0,0,0,8,30,25,1,1,0,0,0,0,3,3,9,8,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1989","Basel-Landschaft",0,0,0,0,0,0,0,0,0,0,43,13,0,0,0,0,0,0,0,48,115,9,0,1,0,0,0,0,5,54,97,5,0,0,0,0,0,0,6,21,28,1,0,0,0,0,0,0,3,8,8,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1989","Schaffhausen",0,0,0,0,0,0,0,0,0,0,23,5,0,0,0,0,0,0,0,21,30,1,0,0,0,0,0,0,3,15,31,0,0,0,0,0,0,0,1,12,8,1,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1989","Appenzell Ausserrhoden",0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,7,31,0,0,0,0,0,0,0,0,12,12,0,0,0,0,0,0,0,1,6,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
